loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source
53372,0.338775510204082,-0.0571428571428571,49,35,iucn
53373,0.293103448275862,-0.0697674418604651,58,43,iucn
53374,0.277611940298507,-0.0588235294117647,67,51,iucn
53375,0.26986301369863,-0.087719298245614,73,57,iucn
53376,0.23047619047619,-0.0988372093023256,105,86,iucn
53377,0.234313725490196,-0.107142857142857,102,84,iucn
53378,0.238,-0.103658536585366,100,82,iucn
53379,0.272058823529412,-0.0849056603773585,68,53,iucn
53380,0.266197183098592,-0.0818181818181818,71,55,iucn
53381,0.224561403508772,-0.101063829787234,114,94,iucn
53382,0.216216216216216,-0.0934065934065934,111,91,iucn
53383,0.216071428571429,-0.0978260869565217,112,92,iucn
53384,0.209009009009009,-0.0879120879120879,111,91,iucn
53386,0.206422018348624,-0.0989010989010989,109,91,iucn
53387,0.2,-0.0989010989010989,109,91,iucn
54084,0.373684210526316,-0.0740740740740741,38,27,iucn
54085,0.355,-0.0740740740740741,40,27,iucn
54086,0.355,-0.0740740740740741,40,27,iucn
54087,0.351219512195122,-0.0892857142857143,41,28,iucn
54088,0.354545454545455,-0.0967741935483871,44,31,iucn
54089,0.354545454545455,-0.0967741935483871,44,31,iucn
54090,0.352173913043478,-0.106060606060606,46,33,iucn
54091,0.355555555555556,-0.09375,45,32,iucn
54092,0.347826086956522,-0.0909090909090909,46,33,iucn
54093,0.311538461538462,-0.105263157894737,52,38,iucn
54094,0.298245614035088,-0.0714285714285714,57,42,iucn
54095,0.281818181818182,-0.0686274509803922,66,51,iucn
54096,0.272972972972973,-0.0948275862068965,74,58,iucn
54097,0.23047619047619,-0.0988372093023256,105,86,iucn
54098,0.232673267326733,-0.102409638554217,101,83,iucn
54099,0.238,-0.103658536585366,100,82,iucn
54100,0.279710144927536,-0.0660377358490566,69,53,iucn
54101,0.26986301369863,-0.0701754385964912,73,57,iucn
54102,0.269014084507042,-0.0818181818181818,71,55,iucn
54103,0.216216216216216,-0.0934065934065934,111,91,iucn
54104,0.208620689655172,-0.09375,116,96,iucn
54105,0.207079646017699,-0.0913978494623656,113,93,iucn
54106,0.202678571428571,-0.0957446808510638,112,94,iucn
54107,0.204504504504504,-0.102150537634409,111,93,iucn
54805,0.373684210526316,-0.0740740740740741,38,27,iucn
54806,0.355,-0.0740740740740741,40,27,iucn
54807,0.351219512195122,-0.0892857142857143,41,28,iucn
54808,0.351219512195122,-0.0892857142857143,41,28,iucn
54809,0.359090909090909,-0.129032258064516,44,31,iucn
54810,0.355555555555556,-0.109375,45,32,iucn
54811,0.352173913043478,-0.106060606060606,46,33,iucn
54812,0.355555555555556,-0.09375,45,32,iucn
54813,0.347826086956522,-0.0909090909090909,46,33,iucn
54814,0.305660377358491,-0.0897435897435897,53,39,iucn
54815,0.298245614035088,-0.0714285714285714,57,42,iucn
54816,0.2875,-0.0612244897959184,64,49,iucn
54817,0.277464788732394,-0.0727272727272727,71,55,iucn
54818,0.238095238095238,-0.104651162790698,105,86,iucn
54819,0.276712328767123,-0.0803571428571429,73,56,iucn
54820,0.276712328767123,-0.0727272727272727,73,55,iucn
54821,0.28,-0.0789473684210526,75,57,iucn
54822,0.27012987012987,-0.076271186440678,77,59,iucn
54823,0.285333333333333,-0.0932203389830508,75,59,iucn
54824,0.223684210526316,-0.0904255319148936,114,94,iucn
54825,0.205217391304348,-0.0894736842105263,115,95,iucn
54826,0.200877192982456,-0.106382978723404,114,94,iucn
54827,0.202678571428571,-0.0957446808510638,112,94,iucn
55526,0.355,-0.0740740740740741,40,27,iucn
55527,0.355,-0.0740740740740741,40,27,iucn
55528,0.351219512195122,-0.0892857142857143,41,28,iucn
55529,0.352380952380952,-0.103448275862069,42,29,iucn
55530,0.359090909090909,-0.129032258064516,44,31,iucn
55531,0.359090909090909,-0.129032258064516,44,31,iucn
55532,0.352173913043478,-0.106060606060606,46,33,iucn
55533,0.355555555555556,-0.09375,45,32,iucn
55534,0.347826086956522,-0.0909090909090909,46,33,iucn
55535,0.311538461538462,-0.105263157894737,52,38,iucn
55536,0.301818181818182,-0.0975609756097561,55,41,iucn
55537,0.3,-0.0777777777777778,60,45,iucn
55538,0.29,-0.0925925925925926,70,54,iucn
55539,0.280821917808219,-0.087719298245614,73,57,iucn
55540,0.282666666666667,-0.0964912280701754,75,57,iucn
55541,0.283783783783784,-0.0803571428571429,74,56,iucn
55542,0.288311688311688,-0.076271186440678,77,59,iucn
55543,0.274358974358974,-0.0916666666666667,78,60,iucn
55544,0.226724137931034,-0.0885416666666667,116,96,iucn
55545,0.210084033613445,-0.086734693877551,119,98,iucn
55546,0.201694915254237,-0.103092783505155,118,97,iucn
55547,0.2,-0.108247422680412,118,97,iucn
55549,0.199122807017544,-0.0904255319148936,114,94,iucn
56247,0.360975609756098,-0.0892857142857143,41,28,iucn
56248,0.358139534883721,-0.116666666666667,43,30,iucn
56249,0.358139534883721,-0.116666666666667,43,30,iucn
56250,0.358139534883721,-0.116666666666667,43,30,iucn
56251,0.363636363636364,-0.129032258064516,44,31,iucn
56252,0.364444444444444,-0.140625,45,32,iucn
56253,0.357446808510638,-0.117647058823529,47,34,iucn
56254,0.360869565217391,-0.106060606060606,46,33,iucn
56255,0.353191489361702,-0.102941176470588,47,34,iucn
56256,0.342857142857143,-0.125,49,36,iucn
56257,0.305263157894737,-0.127906976744186,57,43,iucn
56258,0.314516129032258,-0.125,62,48,iucn
56259,0.301538461538462,-0.09,65,50,iucn
56260,0.292753623188406,-0.0849056603773585,69,53,iucn
56261,0.280555555555556,-0.0909090909090909,72,55,iucn
56262,0.282278481012658,-0.0901639344262295,79,61,iucn
56263,0.236065573770492,-0.1,122,100,iucn
56264,0.227731092436975,-0.111111111111111,119,99,iucn
56265,0.227118644067797,-0.112244897959184,118,98,iucn
56266,0.211570247933884,-0.095,121,100,iucn
56267,0.20495867768595,-0.101010101010101,121,99,iucn
56268,0.203333333333333,-0.101010101010101,120,99,iucn
56269,0.202479338842975,-0.105,121,100,iucn
56270,0.204166666666667,-0.095,120,100,iucn
56271,0.205172413793103,-0.104166666666667,116,96,iucn
56968,0.358139534883721,-0.116666666666667,43,30,iucn
56969,0.358139534883721,-0.116666666666667,43,30,iucn
56970,0.358139534883721,-0.116666666666667,43,30,iucn
56971,0.358139534883721,-0.116666666666667,43,30,iucn
56972,0.363636363636364,-0.129032258064516,44,31,iucn
56973,0.364444444444444,-0.140625,45,32,iucn
56974,0.357446808510638,-0.147058823529412,47,34,iucn
56975,0.357446808510638,-0.117647058823529,47,34,iucn
56976,0.357446808510638,-0.117647058823529,47,34,iucn
56977,0.336,-0.135135135135135,50,37,iucn
56978,0.330909090909091,-0.170731707317073,55,41,iucn
56979,0.331578947368421,-0.13953488372093,57,43,iucn
56980,0.323728813559322,-0.116279069767442,59,43,iucn
56981,0.284057971014493,-0.0865384615384615,69,52,iucn
56982,0.298666666666667,-0.0775862068965517,75,58,iucn
56983,0.275609756097561,-0.0769230769230769,82,65,iucn
56984,0.2352,-0.101941747572816,125,103,iucn
56985,0.227272727272727,-0.108910891089109,121,101,iucn
56986,0.226666666666667,-0.116161616161616,120,99,iucn
56988,0.211304347826087,-0.111702127659574,115,94,iucn
56989,0.200806451612903,-0.0970873786407767,124,103,iucn
56990,0.200819672131148,-0.0931372549019608,122,102,iucn
56991,0.203252032520325,-0.100961538461538,123,104,iucn
56992,0.200833333333333,-0.0980392156862745,120,102,iucn
56993,0.200826446280992,-0.0961538461538462,121,104,iucn
57690,0.347619047619048,-0.137931034482759,42,29,iucn
57691,0.358139534883721,-0.116666666666667,43,30,iucn
57692,0.358139534883721,-0.116666666666667,43,30,iucn
57693,0.36,-0.140625,45,32,iucn
57694,0.360869565217391,-0.151515151515152,46,33,iucn
57695,0.357446808510638,-0.147058823529412,47,34,iucn
57696,0.357446808510638,-0.117647058823529,47,34,iucn
57697,0.357446808510638,-0.117647058823529,47,34,iucn
57698,0.346153846153846,-0.153846153846154,52,39,iucn
57699,0.335849056603774,-0.1625,53,40,iucn
57700,0.328571428571429,-0.130952380952381,56,42,iucn
57701,0.313114754098361,-0.133333333333333,61,45,iucn
57702,0.302941176470588,-0.117647058823529,68,51,iucn
57703,0.278947368421053,-0.0775862068965517,76,58,iucn
57704,0.269135802469136,-0.0793650793650794,81,63,iucn
57705,0.272619047619048,-0.0859375,84,64,iucn
57706,0.220491803278689,-0.115,122,100,iucn
57707,0.218852459016393,-0.128712871287129,122,101,iucn
57708,0.222033898305085,-0.127551020408163,118,98,iucn
57710,0.207758620689655,-0.109375,116,96,iucn
57711,0.196923076923077,-0.0954545454545455,130,110,iucn
57712,0.20078125,-0.100917431192661,128,109,iucn
57713,0.2008,-0.0943396226415094,125,106,iucn
57714,0.202325581395349,-0.0818181818181818,129,110,iucn
58411,0.357142857142857,-0.15,42,30,iucn
58412,0.340909090909091,-0.15,44,30,iucn
58413,0.351111111111111,-0.129032258064516,45,31,iucn
58414,0.356521739130435,-0.140625,46,32,iucn
58415,0.354166666666667,-0.147058823529412,48,34,iucn
58416,0.354166666666667,-0.147058823529412,48,34,iucn
58417,0.354166666666667,-0.117647058823529,48,34,iucn
58418,0.354166666666667,-0.117647058823529,48,34,iucn
58419,0.342307692307692,-0.144736842105263,52,38,iucn
58420,0.333333333333333,-0.1625,54,40,iucn
58421,0.320689655172414,-0.127906976744186,58,43,iucn
58422,0.312903225806452,-0.122222222222222,62,45,iucn
58423,0.28,-0.105769230769231,70,52,iucn
58424,0.281081081081081,-0.1,74,55,iucn
58425,0.269135802469136,-0.0725806451612903,81,62,iucn
58426,0.271951219512195,-0.0793650793650794,82,63,iucn
58427,0.230708661417323,-0.119047619047619,127,105,iucn
58428,0.219047619047619,-0.123809523809524,126,105,iucn
58429,0.213385826771654,-0.127358490566038,127,106,iucn
58430,0.206451612903226,-0.105769230769231,124,104,iucn
58431,0.211904761904762,-0.111650485436893,126,103,iucn
58432,0.201574803149606,-0.0990566037735849,127,106,iucn
58433,0.195488721804511,-0.0990990990990991,133,111,iucn
58434,0.195522388059701,-0.0848214285714286,134,112,iucn
58435,0.197058823529412,-0.0964912280701754,136,114,iucn
59134,0.351111111111111,-0.129032258064516,45,31,iucn
59135,0.356521739130435,-0.140625,46,32,iucn
59136,0.354166666666667,-0.147058823529412,48,34,iucn
59137,0.354166666666667,-0.147058823529412,48,34,iucn
59138,0.354166666666667,-0.117647058823529,48,34,iucn
59139,0.353191489361702,-0.106060606060606,47,33,iucn
59140,0.342307692307692,-0.144736842105263,52,38,iucn
59141,0.32962962962963,-0.15,54,40,iucn
59142,0.328571428571429,-0.142857142857143,56,42,iucn
59143,0.316949152542373,-0.127906976744186,59,43,iucn
59144,0.288235294117647,-0.12,68,50,iucn
59145,0.27887323943662,-0.0943396226415094,71,53,iucn
59146,0.282894736842105,-0.087719298245614,76,57,iucn
59147,0.2825,-0.0725806451612903,80,62,iucn
59148,0.278048780487805,-0.0793650793650794,82,63,iucn
59149,0.22824427480916,-0.118181818181818,131,110,iucn
59150,0.214503816793893,-0.110091743119266,131,109,iucn
59151,0.210606060606061,-0.110091743119266,132,109,iucn
59152,0.203149606299213,-0.110576923076923,127,104,iucn
59153,0.199212598425197,-0.104761904761905,127,105,iucn
59154,0.196923076923077,-0.11214953271028,130,107,iucn
59855,0.351111111111111,-0.129032258064516,45,31,iucn
59856,0.356521739130435,-0.140625,46,32,iucn
59857,0.353191489361702,-0.136363636363636,47,33,iucn
59858,0.354166666666667,-0.147058823529412,48,34,iucn
59859,0.353191489361702,-0.106060606060606,47,33,iucn
59860,0.345833333333333,-0.117647058823529,48,34,iucn
59861,0.335849056603774,-0.141025641025641,53,39,iucn
59862,0.323636363636364,-0.15,55,40,iucn
59863,0.32,-0.125,55,40,iucn
59864,0.316949152542373,-0.127906976744186,59,43,iucn
59865,0.311475409836066,-0.127906976744186,61,43,iucn
59866,0.281428571428571,-0.0865384615384615,70,52,iucn
59867,0.289705882352941,-0.06,68,50,iucn
59868,0.291780821917808,-0.0545454545454545,73,55,iucn
59869,0.287654320987654,-0.0952380952380952,81,63,iucn
59870,0.275581395348837,-0.0746268656716418,86,67,iucn
59871,0.203355704697987,-0.104,149,125,iucn
59872,0.197142857142857,-0.112068965517241,140,116,iucn
59873,0.195652173913043,-0.1,138,115,iucn
59874,0.192753623188406,-0.103448275862069,138,116,iucn
60577,0.353191489361702,-0.136363636363636,47,33,iucn
60578,0.353191489361702,-0.136363636363636,47,33,iucn
60579,0.353191489361702,-0.136363636363636,47,33,iucn
60580,0.356521739130435,-0.125,46,32,iucn
60581,0.332,-0.114285714285714,50,35,iucn
60582,0.32962962962963,-0.141025641025641,54,39,iucn
60583,0.323636363636364,-0.15,55,40,iucn
60584,0.319642857142857,-0.125,56,40,iucn
60585,0.32,-0.127906976744186,60,43,iucn
60586,0.312903225806452,-0.136363636363636,62,44,iucn
60587,0.298484848484848,-0.09375,66,48,iucn
60588,0.288732394366197,-0.0849056603773585,71,53,iucn
61298,0.352173913043478,-0.125,46,32,iucn
61299,0.352173913043478,-0.125,46,32,iucn
61300,0.345833333333333,-0.136363636363636,48,33,iucn
61301,0.342857142857143,-0.132352941176471,49,34,iucn
61302,0.333333333333333,-0.125,51,36,iucn
61303,0.330357142857143,-0.15,56,40,iucn
61304,0.319642857142857,-0.15,56,40,iucn
61305,0.321052631578947,-0.134146341463415,57,41,iucn
62021,0.34,-0.142857142857143,50,35,iucn
62022,0.342,-0.132352941176471,50,34,iucn
62023,0.324074074074074,-0.131578947368421,54,38,iucn
62024,0.325454545454545,-0.141025641025641,55,39,iucn
